"id","obstime","yij","group"
71,0.6,2,1
71,0.65,1,1
71,0.7,1,1
71,0.75,0,1
71,0.8,0,1
71,0.85,0,1
71,0.9,0,1
71,0.95,0,1
71,1,0,1
72,0.05,0,1
72,0.1,0,1
72,0.15,1,1
72,0.2,0,1
72,0.25,3,1
72,0.3,0,1
72,0.35,1,1
72,0.4,0,1
72,0.45,0,1
72,0.5,0,1
72,0.55,1,1
72,0.6,0,1
72,0.65,1,1
72,0.7,0,1
72,0.75,0,1
72,0.8,0,1
72,0.85,0,1
72,0.9,0,1
72,0.95,0,1
72,1,0,1
73,0.05,0,1
73,0.1,0,1
73,0.15,0,1
73,0.2,2,1
73,0.25,2,1
73,0.3,1,1
73,0.35,0,1
73,0.4,0,1
73,0.45,1,1
73,0.5,0,1
73,0.55,0,1
73,0.6,2,1
73,0.65,2,1
73,0.7,0,1
73,0.75,0,1
73,0.8,0,1
73,0.85,0,1
73,0.9,0,1
73,0.95,0,1
73,1,0,1
74,0.05,0,1
74,0.1,0,1
74,0.15,0,1
74,0.2,1,1
74,0.25,1,1
74,0.3,1,1
74,0.35,0,1
74,0.4,0,1
74,0.45,0,1
74,0.5,1,1
74,0.55,1,1
74,0.6,2,1
74,0.65,0,1
74,0.7,0,1
74,0.75,0,1
74,0.8,1,1
74,0.85,0,1
74,0.9,0,1
74,0.95,0,1
74,1,0,1
75,0.05,0,1
75,0.1,0,1
75,0.15,1,1
75,0.2,0,1
75,0.25,1,1
75,0.3,3,1
75,0.35,1,1
75,0.4,0,1
75,0.45,0,1
75,0.5,0,1
75,0.55,0,1
75,0.6,1,1
75,0.65,1,1
75,0.7,1,1
75,0.75,0,1
75,0.8,0,1
75,0.85,0,1
75,0.9,0,1
75,0.95,0,1
75,1,0,1
76,0.05,0,1
76,0.1,0,1
76,0.15,0,1
76,0.2,3,1
76,0.25,5,1
76,0.3,1,1
76,0.35,0,1
76,0.4,1,1
76,0.45,0,1
76,0.5,0,1
76,0.55,0,1
76,0.6,1,1
76,0.65,2,1
76,0.7,0,1
76,0.75,0,1
76,0.8,0,1
76,0.85,0,1
76,0.9,0,1
76,0.95,0,1
76,1,0,1
77,0.05,0,1
77,0.1,0,1
77,0.15,1,1
77,0.2,3,1
77,0.25,3,1
77,0.3,0,1
77,0.35,0,1
77,0.4,0,1
77,0.45,0,1
77,0.5,1,1
77,0.55,0,1
77,0.6,0,1
77,0.65,3,1
77,0.7,0,1
77,0.75,0,1
77,0.8,0,1
77,0.85,0,1
77,0.9,0,1
77,0.95,0,1
77,1,0,1
78,0.05,0,1
78,0.1,0,1
78,0.15,0,1
78,0.2,6,1
78,0.25,4,1
78,0.3,3,1
78,0.35,2,1
78,0.4,0,1
78,0.45,0,1
78,0.5,1,1
78,0.55,2,1
78,0.6,3,1
78,0.65,1,1
78,0.7,2,1
78,0.75,1,1
78,0.8,0,1
78,0.85,0,1
78,0.9,0,1
78,0.95,0,1
78,1,0,1
79,0.05,0,1
79,0.1,0,1
79,0.15,1,1
79,0.2,2,1
79,0.25,3,1
79,0.3,2,1
79,0.35,0,1
79,0.4,0,1
79,0.45,0,1
79,0.5,0,1
79,0.55,3,1
79,0.6,1,1
79,0.65,2,1
79,0.7,0,1
79,0.75,0,1
79,0.8,0,1
79,0.85,0,1
79,0.9,0,1
79,0.95,0,1
79,1,0,1
80,0.05,0,1
80,0.1,0,1
80,0.15,0,1
80,0.2,3,1
80,0.25,1,1
80,0.3,3,1
80,0.35,1,1
80,0.4,0,1
80,0.45,0,1
80,0.5,0,1
80,0.55,0,1
80,0.6,2,1
80,0.65,2,1
80,0.7,0,1
80,0.75,0,1
80,0.8,0,1
80,0.85,0,1
80,0.9,0,1
80,0.95,0,1
80,1,0,1
81,0.05,0,1
81,0.1,0,1
81,0.15,3,1
81,0.2,4,1
81,0.25,0,1
81,0.3,1,1
81,0.35,0,1
81,0.4,0,1
81,0.45,0,1
81,0.5,0,1
81,0.55,1,1
81,0.6,3,1
81,0.65,1,1
81,0.7,1,1
81,0.75,0,1
81,0.8,0,1
81,0.85,0,1
81,0.9,0,1
81,0.95,0,1
81,1,0,1
82,0.05,0,1
82,0.1,0,1
82,0.15,2,1
82,0.2,3,1
82,0.25,3,1
82,0.3,2,1
82,0.35,0,1
82,0.4,0,1
82,0.45,1,1
82,0.5,0,1
82,0.55,1,1
82,0.6,2,1
82,0.65,4,1
82,0.7,0,1
82,0.75,0,1
82,0.8,0,1
82,0.85,0,1
82,0.9,0,1
82,0.95,0,1
82,1,0,1
83,0.05,0,1
83,0.1,0,1
83,0.15,3,1
83,0.2,3,1
83,0.25,4,1
83,0.3,3,1
83,0.35,0,1
83,0.4,1,1
83,0.45,0,1
83,0.5,0,1
83,0.55,1,1
83,0.6,3,1
83,0.65,1,1
83,0.7,2,1
83,0.75,0,1
83,0.8,0,1
83,0.85,1,1
83,0.9,0,1
83,0.95,0,1
83,1,0,1
84,0.05,0,1
84,0.1,0,1
84,0.15,1,1
84,0.2,2,1
84,0.25,3,1
84,0.3,0,1
84,0.35,0,1
84,0.4,1,1
84,0.45,0,1
84,0.5,0,1
84,0.55,1,1
84,0.6,1,1
84,0.65,2,1
84,0.7,0,1
84,0.75,0,1
84,0.8,0,1
84,0.85,0,1
84,0.9,0,1
84,0.95,0,1
84,1,0,1
85,0.05,0,1
85,0.1,0,1
85,0.15,3,1
85,0.2,0,1
85,0.25,1,1
85,0.3,2,1
85,0.35,0,1
85,0.4,0,1
85,0.45,0,1
85,0.5,0,1
85,0.55,0,1
85,0.6,1,1
85,0.65,4,1
85,0.7,0,1
85,0.75,0,1
85,0.8,1,1
85,0.85,0,1
85,0.9,0,1
85,0.95,0,1
85,1,0,1
86,0.05,0,1
86,0.1,0,1
86,0.15,2,1
86,0.2,2,1
86,0.25,8,1
86,0.3,1,1
86,0.35,1,1
86,0.4,0,1
86,0.45,0,1
86,0.5,0,1
86,0.55,0,1
86,0.6,1,1
86,0.65,3,1
86,0.7,3,1
86,0.75,0,1
86,0.8,0,1
86,0.85,0,1
86,0.9,0,1
86,0.95,0,1
86,1,0,1
87,0.05,0,1
87,0.1,0,1
87,0.15,0,1
87,0.2,2,1
87,0.25,2,1
87,0.3,2,1
87,0.35,0,1
87,0.4,1,1
87,0.45,0,1
87,0.5,1,1
87,0.55,0,1
87,0.6,2,1
87,0.65,3,1
87,0.7,0,1
87,0.75,0,1
87,0.8,0,1
87,0.85,0,1
87,0.9,0,1
87,0.95,0,1
87,1,0,1
88,0.05,0,1
88,0.1,0,1
88,0.15,1,1
88,0.2,2,1
88,0.25,6,1
88,0.3,2,1
88,0.35,0,1
88,0.4,0,1
88,0.45,1,1
88,0.5,0,1
88,0.55,1,1
88,0.6,0,1
88,0.65,2,1
88,0.7,2,1
88,0.75,0,1
88,0.8,0,1
88,0.85,0,1
88,0.9,0,1
88,0.95,0,1
88,1,0,1
89,0.05,0,1
89,0.1,0,1
89,0.15,1,1
89,0.2,1,1
89,0.25,8,1
89,0.3,3,1
89,0.35,2,1
89,0.4,0,1
89,0.45,0,1
89,0.5,0,1
89,0.55,0,1
89,0.6,1,1
89,0.65,2,1
89,0.7,0,1
89,0.75,1,1
89,0.8,1,1
89,0.85,0,1
89,0.9,0,1
89,0.95,0,1
89,1,0,1
90,0.05,0,1
90,0.1,0,1
90,0.15,1,1
90,0.2,3,1
90,0.25,4,1
90,0.3,2,1
90,0.35,1,1
90,0.4,0,1
90,0.45,3,1
90,0.5,0,1
90,0.55,0,1
90,0.6,0,1
90,0.65,1,1
90,0.7,0,1
90,0.75,0,1
90,0.8,0,1
90,0.85,0,1
90,0.9,0,1
90,0.95,0,1
90,1,0,1
91,0.05,0,1
91,0.1,0,1
91,0.15,2,1
91,0.2,3,1
91,0.25,1,1
91,0.3,2,1
91,0.35,0,1
91,0.4,0,1
91,0.45,1,1
91,0.5,0,1
91,0.55,1,1
91,0.6,3,1
91,0.65,1,1
91,0.7,1,1
91,0.75,0,1
91,0.8,0,1
91,0.85,0,1
91,0.9,0,1
91,0.95,0,1
91,1,0,1
92,0.05,0,1
92,0.1,0,1
92,0.15,2,1
92,0.2,0,1
92,0.25,4,1
92,0.3,0,1
92,0.35,1,1
92,0.4,0,1
92,0.45,0,1
92,0.5,0,1
92,0.55,0,1
92,0.6,4,1
92,0.65,2,1
92,0.7,0,1
92,0.75,1,1
92,0.8,0,1
92,0.85,0,1
92,0.9,0,1
92,0.95,0,1
92,1,0,1
93,0.05,0,1
93,0.1,0,1
93,0.15,1,1
93,0.2,3,1
93,0.25,3,1
93,0.3,5,1
93,0.35,0,1
93,0.4,0,1
93,0.45,0,1
93,0.5,0,1
93,0.55,0,1
93,0.6,1,1
93,0.65,4,1
93,0.7,0,1
93,0.75,0,1
93,0.8,0,1
93,0.85,0,1
93,0.9,0,1
93,0.95,0,1
93,1,0,1
94,0.05,0,1
94,0.1,0,1
94,0.15,0,1
94,0.2,2,1
94,0.25,3,1
94,0.3,3,1
94,0.35,0,1
94,0.4,0,1
94,0.45,0,1
94,0.5,1,1
94,0.55,1,1
94,0.6,3,1
94,0.65,1,1
94,0.7,1,1
94,0.75,1,1
94,0.8,0,1
94,0.85,0,1
94,0.9,0,1
94,0.95,0,1
94,1,0,1
95,0.05,0,1
95,0.1,0,1
95,0.15,0,1
95,0.2,1,1
95,0.25,3,1
95,0.3,3,1
95,0.35,1,1
95,0.4,0,1
95,0.45,1,1
95,0.5,0,1
95,0.55,2,1
95,0.6,2,1
95,0.65,1,1
95,0.7,1,1
95,0.75,0,1
95,0.8,0,1
95,0.85,0,1
95,0.9,0,1
95,0.95,0,1
95,1,0,1
96,0.05,0,1
96,0.1,0,1
96,0.15,1,1
96,0.2,3,1
96,0.25,3,1
96,0.3,1,1
96,0.35,1,1
96,0.4,1,1
96,0.45,0,1
96,0.5,0,1
96,0.55,0,1
96,0.6,1,1
96,0.65,0,1
96,0.7,1,1
96,0.75,0,1
96,0.8,0,1
96,0.85,0,1
96,0.9,0,1
96,0.95,0,1
96,1,0,1
97,0.05,0,1
97,0.1,0,1
97,0.15,0,1
97,0.2,2,1
97,0.25,1,1
97,0.3,3,1
97,0.35,0,1
97,0.4,0,1
97,0.45,1,1
97,0.5,0,1
97,0.55,0,1
97,0.6,1,1
97,0.65,0,1
97,0.7,0,1
97,0.75,0,1
97,0.8,0,1
97,0.85,0,1
97,0.9,0,1
97,0.95,0,1
97,1,0,1
98,0.05,0,1
98,0.1,0,1
98,0.15,0,1
98,0.2,1,1
98,0.25,5,1
98,0.3,0,1
98,0.35,1,1
98,0.4,0,1
98,0.45,0,1
98,0.5,0,1
98,0.55,1,1
98,0.6,3,1
98,0.65,3,1
98,0.7,0,1
98,0.75,0,1
98,0.8,0,1
98,0.85,0,1
98,0.9,0,1
98,0.95,0,1
98,1,0,1
99,0.05,0,1
99,0.1,0,1
99,0.15,0,1
99,0.2,2,1
99,0.25,2,1
99,0.3,3,1
99,0.35,0,1
99,0.4,0,1
99,0.45,0,1
99,0.5,0,1
99,0.55,0,1
99,0.6,0,1
99,0.65,1,1
99,0.7,0,1
99,0.75,0,1
99,0.8,0,1
99,0.85,0,1
99,0.9,0,1
99,0.95,0,1
99,1,0,1
100,0.05,0,1
100,0.1,0,1
100,0.15,0,1
100,0.2,4,1
100,0.25,3,1
100,0.3,2,1
100,0.35,1,1
100,0.4,0,1
100,0.45,0,1
100,0.5,0,1
100,0.55,0,1
100,0.6,4,1
100,0.65,0,1
100,0.7,1,1
100,0.75,0,1
100,0.8,0,1
100,0.85,0,1
100,0.9,0,1
100,0.95,0,1
100,1,0,1
101,0.05,6,2
101,0.1,4,2
101,0.15,5,2
101,0.2,3,2
101,0.25,5,2
101,0.3,11,2
101,0.35,3,2
101,0.4,3,2
101,0.45,4,2
101,0.5,3,2
101,0.55,6,2
101,0.6,9,2
101,0.65,27,2
101,0.7,10,2
101,0.75,8,2
101,0.8,6,2
101,0.85,6,2
101,0.9,2,2
101,0.95,2,2
101,1,2,2
102,0.05,4,2
102,0.1,4,2
102,0.15,0,2
102,0.2,9,2
102,0.25,7,2
102,0.3,9,2
102,0.35,9,2
102,0.4,8,2
102,0.45,6,2
102,0.5,9,2
102,0.55,9,2
102,0.6,13,2
102,0.65,20,2
102,0.7,18,2
102,0.75,11,2
102,0.8,6,2
102,0.85,3,2
102,0.9,5,2
102,0.95,1,2
102,1,0,2
103,0.05,3,2
103,0.1,3,2
103,0.15,3,2
103,0.2,4,2
103,0.25,7,2
103,0.3,5,2
103,0.35,3,2
103,0.4,4,2
103,0.45,7,2
103,0.5,4,2
103,0.55,15,2
103,0.6,12,2
103,0.65,9,2
103,0.7,10,2
103,0.75,13,2
103,0.8,4,2
103,0.85,3,2
103,0.9,2,2
103,0.95,5,2
103,1,2,2
104,0.05,6,2
104,0.1,2,2
104,0.15,6,2
104,0.2,8,2
104,0.25,0,2
104,0.3,7,2
104,0.35,4,2
104,0.4,2,2
104,0.45,6,2
104,0.5,7,2
104,0.55,5,2
104,0.6,11,2
104,0.65,16,2
104,0.7,10,2
104,0.75,8,2
104,0.8,5,2
104,0.85,6,2
104,0.9,2,2
104,0.95,6,2
104,1,2,2
105,0.05,1,2
105,0.1,4,2
105,0.15,5,2
105,0.2,6,2
105,0.25,3,2
105,0.3,6,2
105,0.35,6,2
105,0.4,5,2
105,0.45,5,2
105,0.5,5,2
105,0.55,7,2
105,0.6,12,2
105,0.65,17,2
105,0.7,12,2
105,0.75,11,2
105,0.8,5,2
105,0.85,2,2
105,0.9,1,2
105,0.95,3,2
105,1,5,2
106,0.05,4,2
106,0.1,7,2
106,0.15,4,2
106,0.2,8,2
106,0.25,6,2
106,0.3,7,2
106,0.35,11,2
106,0.4,8,2
106,0.45,4,2
106,0.5,7,2
106,0.55,14,2
106,0.6,13,2
106,0.65,23,2
106,0.7,16,2
106,0.75,11,2
106,0.8,4,2
106,0.85,4,2
106,0.9,7,2
106,0.95,3,2
106,1,3,2
107,0.05,4,2
107,0.1,2,2
107,0.15,4,2
107,0.2,6,2
107,0.25,3,2
107,0.3,5,2
107,0.35,7,2
107,0.4,4,2
107,0.45,6,2
107,0.5,7,2
107,0.55,13,2
107,0.6,13,2
107,0.65,17,2
107,0.7,14,2
107,0.75,10,2
107,0.8,7,2
107,0.85,4,2
107,0.9,5,2
107,0.95,1,2
107,1,2,2
108,0.05,4,2
108,0.1,4,2
108,0.15,7,2
108,0.2,3,2
108,0.25,6,2
108,0.3,9,2
108,0.35,5,2
108,0.4,2,2
108,0.45,8,2
108,0.5,7,2
108,0.55,14,2
108,0.6,13,2
108,0.65,13,2
108,0.7,18,2
108,0.75,5,2
108,0.8,4,2
108,0.85,2,2
108,0.9,3,2
108,0.95,4,2
108,1,3,2
109,0.05,1,2
109,0.1,3,2
109,0.15,8,2
109,0.2,11,2
109,0.25,4,2
109,0.3,5,2
109,0.35,7,2
109,0.4,9,2
109,0.45,5,2
109,0.5,4,2
109,0.55,12,2
109,0.6,15,2
109,0.65,16,2
109,0.7,7,2
109,0.75,3,2
109,0.8,2,2
109,0.85,3,2
109,0.9,1,2
109,0.95,1,2
109,1,2,2
110,0.05,4,2
110,0.1,2,2
110,0.15,6,2
110,0.2,6,2
110,0.25,7,2
110,0.3,5,2
110,0.35,6,2
110,0.4,5,2
110,0.45,9,2
110,0.5,7,2
110,0.55,10,2
110,0.6,21,2
110,0.65,8,2
110,0.7,11,2
110,0.75,6,2
110,0.8,4,2
110,0.85,2,2
110,0.9,6,2
110,0.95,2,2
110,1,3,2
111,0.05,3,2
111,0.1,2,2
111,0.15,4,2
111,0.2,5,2
111,0.25,5,2
111,0.3,0,2
111,0.35,10,2
111,0.4,2,2
111,0.45,5,2
111,0.5,9,2
111,0.55,12,2
111,0.6,12,2
111,0.65,11,2
111,0.7,10,2
111,0.75,14,2
111,0.8,3,2
111,0.85,0,2
111,0.9,2,2
111,0.95,4,2
111,1,5,2
112,0.05,4,2
112,0.1,4,2
112,0.15,6,2
112,0.2,9,2
112,0.25,9,2
112,0.3,7,2
112,0.35,4,2
112,0.4,4,2
112,0.45,7,2
112,0.5,5,2
112,0.55,10,2
112,0.6,18,2
112,0.65,9,2
112,0.7,9,2
112,0.75,7,2
112,0.8,2,2
112,0.85,6,2
112,0.9,1,2
112,0.95,3,2
112,1,2,2
113,0.05,5,2
113,0.1,8,2
113,0.15,7,2
113,0.2,2,2
113,0.25,13,2
113,0.3,7,2
113,0.35,6,2
113,0.4,2,2
113,0.45,4,2
113,0.5,9,2
113,0.55,9,2
113,0.6,15,2
113,0.65,14,2
113,0.7,12,2
113,0.75,11,2
113,0.8,10,2
113,0.85,2,2
113,0.9,5,2
113,0.95,0,2
113,1,6,2
114,0.05,7,2
114,0.1,5,2
114,0.15,6,2
114,0.2,5,2
114,0.25,9,2
114,0.3,8,2
114,0.35,4,2
114,0.4,7,2
114,0.45,5,2
114,0.5,6,2
114,0.55,3,2
114,0.6,16,2
114,0.65,13,2
114,0.7,15,2
114,0.75,7,2
114,0.8,3,2
114,0.85,3,2
114,0.9,5,2
114,0.95,4,2
114,1,3,2
115,0.05,3,2
115,0.1,3,2
115,0.15,2,2
115,0.2,7,2
115,0.25,4,2
115,0.3,3,2
115,0.35,3,2
115,0.4,7,2
115,0.45,6,2
115,0.5,2,2
115,0.55,6,2
115,0.6,8,2
115,0.65,17,2
115,0.7,18,2
115,0.75,8,2
115,0.8,2,2
115,0.85,3,2
115,0.9,4,2
115,0.95,2,2
115,1,4,2
116,0.05,1,2
116,0.1,3,2
116,0.15,5,2
116,0.2,6,2
116,0.25,9,2
116,0.3,6,2
116,0.35,2,2
116,0.4,2,2
116,0.45,3,2
116,0.5,9,2
116,0.55,14,2
116,0.6,16,2
116,0.65,16,2
116,0.7,12,2
116,0.75,6,2
116,0.8,5,2
116,0.85,9,2
116,0.9,3,2
116,0.95,5,2
116,1,1,2
117,0.05,3,2
117,0.1,4,2
117,0.15,3,2
117,0.2,6,2
117,0.25,7,2
117,0.3,8,2
117,0.35,4,2
117,0.4,5,2
117,0.45,4,2
117,0.5,8,2
117,0.55,9,2
117,0.6,13,2
117,0.65,14,2
117,0.7,13,2
117,0.75,2,2
117,0.8,3,2
117,0.85,4,2
117,0.9,5,2
117,0.95,1,2
117,1,3,2
118,0.05,3,2
118,0.1,7,2
118,0.15,8,2
118,0.2,2,2
118,0.25,5,2
118,0.3,8,2
118,0.35,3,2
118,0.4,5,2
118,0.45,5,2
118,0.5,6,2
118,0.55,14,2
118,0.6,12,2
118,0.65,14,2
118,0.7,6,2
118,0.75,6,2
118,0.8,5,2
118,0.85,3,2
118,0.9,4,2
118,0.95,0,2
118,1,2,2
119,0.05,5,2
119,0.1,4,2
119,0.15,5,2
119,0.2,6,2
119,0.25,2,2
119,0.3,7,2
119,0.35,5,2
119,0.4,2,2
119,0.45,5,2
119,0.5,3,2
119,0.55,4,2
119,0.6,10,2
119,0.65,10,2
119,0.7,17,2
119,0.75,2,2
119,0.8,7,2
119,0.85,3,2
119,0.9,2,2
119,0.95,5,2
119,1,3,2
120,0.05,1,2
120,0.1,2,2
120,0.15,5,2
120,0.2,9,2
120,0.25,6,2
120,0.3,6,2
120,0.35,6,2
120,0.4,5,2
120,0.45,5,2
120,0.5,8,2
120,0.55,10,2
120,0.6,15,2
120,0.65,10,2
120,0.7,9,2
120,0.75,14,2
120,0.8,7,2
120,0.85,4,2
120,0.9,4,2
120,0.95,2,2
120,1,2,2
121,0.05,2,2
121,0.1,0,2
121,0.15,4,2
121,0.2,12,2
121,0.25,4,2
121,0.3,7,2
121,0.35,5,2
121,0.4,9,2
121,0.45,6,2
121,0.5,10,2
121,0.55,7,2
121,0.6,12,2
121,0.65,16,2
121,0.7,13,2
121,0.75,9,2
121,0.8,5,2
121,0.85,5,2
121,0.9,2,2
121,0.95,5,2
121,1,2,2
122,0.05,1,2
122,0.1,5,2
122,0.15,2,2
122,0.2,4,2
122,0.25,6,2
122,0.3,3,2
122,0.35,7,2
122,0.4,2,2
122,0.45,5,2
122,0.5,6,2
122,0.55,9,2
122,0.6,15,2
122,0.65,12,2
122,0.7,18,2
122,0.75,5,2
122,0.8,3,2
122,0.85,3,2
122,0.9,7,2
122,0.95,2,2
122,1,0,2
123,0.05,3,2
123,0.1,5,2
123,0.15,2,2
123,0.2,2,2
123,0.25,9,2
123,0.3,3,2
123,0.35,8,2
123,0.4,7,2
123,0.45,7,2
123,0.5,7,2
123,0.55,9,2
123,0.6,14,2
123,0.65,15,2
123,0.7,12,2
123,0.75,6,2
123,0.8,5,2
123,0.85,4,2
123,0.9,3,2
123,0.95,0,2
123,1,0,2
124,0.05,1,2
124,0.1,3,2
124,0.15,3,2
124,0.2,9,2
124,0.25,7,2
124,0.3,6,2
124,0.35,5,2
124,0.4,2,2
124,0.45,5,2
124,0.5,4,2
124,0.55,8,2
124,0.6,10,2
124,0.65,21,2
124,0.7,10,2
124,0.75,6,2
124,0.8,6,2
124,0.85,0,2
124,0.9,0,2
124,0.95,0,2
124,1,3,2
125,0.05,5,2
125,0.1,4,2
125,0.15,3,2
125,0.2,8,2
125,0.25,11,2
125,0.3,3,2
125,0.35,4,2
125,0.4,6,2
125,0.45,1,2
125,0.5,8,2
125,0.55,16,2
125,0.6,10,2
125,0.65,11,2
125,0.7,17,2
125,0.75,7,2
125,0.8,2,2
125,0.85,4,2
125,0.9,1,2
125,0.95,1,2
125,1,5,2
126,0.05,6,2
126,0.1,3,2
126,0.15,5,2
126,0.2,9,2
126,0.25,10,2
126,0.3,11,2
126,0.35,6,2
126,0.4,3,2
126,0.45,6,2
126,0.5,5,2
126,0.55,15,2
126,0.6,5,2
126,0.65,9,2
126,0.7,11,2
126,0.75,4,2
126,0.8,10,2
126,0.85,5,2
126,0.9,0,2
126,0.95,6,2
126,1,3,2
127,0.05,3,2
127,0.1,9,2
127,0.15,4,2
127,0.2,7,2
127,0.25,3,2
127,0.3,9,2
127,0.35,9,2
127,0.4,9,2
127,0.45,7,2
127,0.5,9,2
127,0.55,9,2
127,0.6,14,2
127,0.65,23,2
127,0.7,22,2
127,0.75,2,2
127,0.8,3,2
127,0.85,3,2
127,0.9,0,2
127,0.95,5,2
127,1,5,2
128,0.05,6,2
128,0.1,1,2
128,0.15,7,2
128,0.2,9,2
128,0.25,7,2
128,0.3,9,2
128,0.35,7,2
128,0.4,8,2
128,0.45,6,2
128,0.5,7,2
128,0.55,9,2
128,0.6,9,2
128,0.65,18,2
128,0.7,10,2
128,0.75,7,2
128,0.8,5,2
128,0.85,4,2
128,0.9,4,2
128,0.95,3,2
128,1,3,2
129,0.05,0,2
129,0.1,5,2
129,0.15,4,2
129,0.2,6,2
129,0.25,8,2
129,0.3,7,2
129,0.35,8,2
129,0.4,3,2
129,0.45,2,2
129,0.5,4,2
129,0.55,7,2
129,0.6,9,2
129,0.65,16,2
129,0.7,10,2
129,0.75,9,2
129,0.8,6,2
129,0.85,2,2
129,0.9,2,2
129,0.95,3,2
129,1,7,2
130,0.05,4,2
130,0.1,5,2
130,0.15,4,2
130,0.2,11,2
130,0.25,8,2
130,0.3,7,2
130,0.35,6,2
130,0.4,1,2
130,0.45,2,2
130,0.5,10,2
130,0.55,10,2
130,0.6,13,2
130,0.65,9,2
130,0.7,9,2
130,0.75,10,2
130,0.8,3,2
130,0.85,4,2
130,0.9,1,2
130,0.95,2,2
130,1,4,2
131,0.05,3,2
131,0.1,2,2
131,0.15,6,2
131,0.2,8,2
131,0.25,4,2
131,0.3,8,2
131,0.35,4,2
131,0.4,7,2
131,0.45,3,2
131,0.5,7,2
131,0.55,5,2
131,0.6,7,2
131,0.65,13,2
131,0.7,6,2
131,0.75,7,2
131,0.8,3,2
131,0.85,1,2
131,0.9,3,2
131,0.95,3,2
131,1,3,2
132,0.05,0,2
132,0.1,3,2
132,0.15,4,2
132,0.2,2,2
132,0.25,7,2
132,0.3,2,2
132,0.35,1,2
132,0.4,0,2
132,0.45,3,2
132,0.5,10,2
132,0.55,7,2
132,0.6,10,2
132,0.65,19,2
132,0.7,6,2
132,0.75,4,2
132,0.8,7,2
132,0.85,3,2
132,0.9,1,2
132,0.95,2,2
132,1,4,2
133,0.05,3,2
133,0.1,5,2
133,0.15,4,2
133,0.2,6,2
133,0.25,9,2
133,0.3,10,2
133,0.35,2,2
133,0.4,4,2
133,0.45,3,2
133,0.5,13,2
133,0.55,7,2
133,0.6,8,2
133,0.65,15,2
133,0.7,9,2
133,0.75,8,2
133,0.8,8,2
133,0.85,3,2
133,0.9,1,2
133,0.95,3,2
133,1,5,2
134,0.05,4,2
134,0.1,6,2
134,0.15,4,2
134,0.2,3,2
134,0.25,9,2
134,0.3,11,2
134,0.35,5,2
134,0.4,4,2
134,0.45,5,2
134,0.5,9,2
134,0.55,8,2
134,0.6,10,2
134,0.65,15,2
134,0.7,12,2
134,0.75,8,2
134,0.8,6,2
134,0.85,3,2
134,0.9,5,2
134,0.95,0,2
134,1,3,2
135,0.05,5,2
135,0.1,4,2
135,0.15,6,2
135,0.2,11,2
135,0.25,5,2
135,0.3,6,2
135,0.35,8,2
135,0.4,3,2
135,0.45,9,2
135,0.5,4,2
135,0.55,8,2
135,0.6,10,2
135,0.65,7,2
135,0.7,9,2
135,0.75,10,2
135,0.8,11,2
135,0.85,8,2
135,0.9,2,2
135,0.95,5,2
135,1,3,2
136,0.05,2,2
136,0.1,2,2
136,0.15,1,2
136,0.2,13,2
136,0.25,10,2
136,0.3,3,2
136,0.35,8,2
136,0.4,7,2
136,0.45,3,2
136,0.5,8,2
136,0.55,12,2
136,0.6,13,2
136,0.65,15,2
136,0.7,12,2
136,0.75,5,2
136,0.8,5,2
136,0.85,3,2
136,0.9,1,2
136,0.95,2,2
136,1,3,2
137,0.05,4,2
137,0.1,3,2
137,0.15,4,2
137,0.2,14,2
137,0.25,9,2
137,0.3,7,2
137,0.35,5,2
137,0.4,6,2
137,0.45,3,2
137,0.5,2,2
137,0.55,12,2
137,0.6,7,2
137,0.65,10,2
137,0.7,9,2
137,0.75,7,2
137,0.8,4,2
137,0.85,5,2
137,0.9,2,2
137,0.95,4,2
137,1,5,2
138,0.05,2,2
138,0.1,0,2
138,0.15,7,2
138,0.2,6,2
138,0.25,2,2
138,0.3,8,2
138,0.35,6,2
138,0.4,7,2
138,0.45,8,2
138,0.5,6,2
138,0.55,12,2
138,0.6,10,2
138,0.65,12,2
138,0.7,9,2
138,0.75,6,2
138,0.8,2,2
138,0.85,1,2
138,0.9,5,2
138,0.95,2,2
138,1,0,2
139,0.05,3,2
139,0.1,3,2
139,0.15,4,2
139,0.2,5,2
139,0.25,3,2
139,0.3,5,2
139,0.35,2,2
139,0.4,4,2
139,0.45,4,2
139,0.5,9,2
139,0.55,14,2
139,0.6,9,2
139,0.65,10,2
139,0.7,14,2
139,0.75,3,2
139,0.8,5,2
139,0.85,2,2
139,0.9,4,2
139,0.95,3,2
139,1,2,2
140,0.05,1,2
140,0.1,6,2
140,0.15,3,2
140,0.2,8,2
140,0.25,10,2
140,0.3,6,2
140,0.35,1,2
140,0.4,2,2
140,0.45,3,2
140,0.5,7,2
140,0.55,11,2
140,0.6,11,2
140,0.65,10,2
140,0.7,17,2
140,0.75,8,2
140,0.8,4,2
140,0.85,0,2
140,0.9,4,2
140,0.95,2,2
140,1,0,2
141,0.05,5,2
141,0.1,4,2
141,0.15,9,2
141,0.2,4,2
141,0.25,7,2
141,0.3,5,2
141,0.35,4,2
141,0.4,6,2
141,0.45,0,2
141,0.5,6,2
141,0.55,12,2
141,0.6,10,2
141,0.65,17,2
141,0.7,7,2
141,0.75,2,2
141,0.8,1,2
141,0.85,3,2
141,0.9,3,2
141,0.95,6,2
141,1,0,2
142,0.05,5,2
142,0.1,2,2
142,0.15,7,2
